address	checkins	city	country	created	icon	latitude	longitude	pid	title	type	updated
Панфилова 19К3	43	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.888722	37.444272	10854	Chalet	3	1506731225.0
просп. Большевиков 32К2	4	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.895732	30.493546	10855	Лагуна	3	1493482221.0
Б.Козихинский пер. 12К1	2	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.763204	37.596969	10856	Family Floor	3	1333799576.0
Гороховая 36	0	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.928338	30.323153	10857	Семечки	3	
Русаковская 13К1	1	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.78399	37.673349	10858	Богата Хата	3	1420319684.0
Комендантский пр. 25	5	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.015565	30.251585	10859	Сыт-Пьян	3	1451935953.0
Ягодная 17	25	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.575836	37.67758	10860	Царское озеро	3	1495126820.0
пл. Ганецкого 1	68	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.820205	37.500362	10861	IL Patio	3	1490166792.0
Правобулачная 29	0	60.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.786749	49.122901	10862	Cranberry	3	1328608971.0
Б.Бронная 6К3	98	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.760114	37.598178	10863	Иерусалим	3	1506657221.0
Чайковского 33	0	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.94618	30.353894	10864	Новая Азия	3	1420913183.0
1-ая Тверская-Ямская 19	3	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.773961	37.587973	10865	Пиано-бар	3	1417770901.0
Большивистский пер. 3	8	61.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.696184	20.50499	10866	Триумф палас	3	1424598736.0
Б.Якиманка 32	70	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.734734	37.612299	10867	Кофе Хаус	3	1498828076.0
Семеновская пл. 2	6	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.781747	37.719405	10868	Юрмала	3	1497799731.0
Первомайская 33	25	169.0	1	1280742199	https://vk.com/images/places/restaraunt.png	57.624684	39.8866	10869	Расстегаев	3	1457381970.0
просп. Стачек 99	13	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.858662	30.249302	10870	Билл-Хук	3	1456161607.0
Радио 7	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.764566	37.672244	10871	Золото FM	3	1429953696.0
Свободный просп. 35а	7	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.749674	37.817214	10872	Елки-палки	3	1438252838.0
Тверской б-р 26	34	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.76227	37.603812	10873	Каста Дива	3	1423511936.0
Свободы 20	5	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.833294	37.454151	10874	Кофедром	3	1442254278.0
Петрозаводская 11К1	10	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.86602	37.493785	10875	Кофедром	3	1391568601.0
Пушкинская 11	0	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.66125	39.197287	10876	Былина	3	1318245710.0
Космонавтов 26	0	78.0	1	1280742199	https://vk.com/images/places/restaraunt.png	52.617509	39.570932	10877	Арагви	3	
просп. Славы 52	21	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.863988	30.405601	10878	Евразия	3	1504543155.0
наб. реки Фонтанки 	0	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.922591	30.319391	10879	Funny Dogs	3	1346822304.0
Красный просп. 25К1	5	99.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.028636	82.920277	10880	Kafela	3	1375450136.0
Фокина 4	11	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134041	131.928485	10881	Арбат	3	1499136510.0
Галактионовская 29	0	123.0	1	1280742199	https://vk.com/images/places/restaraunt.png	53.184132	50.098091	10882	SW-Taverne	3	
Кронштадский б-р 37в	18	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.8487	37.504376	10883	Княжий дворик	3	1501511059.0
Горького 154	37	95.0	1	1280742199	https://vk.com/images/places/restaraunt.png	56.316639	44.006175	10884	Якитория	3	1449398733.0
Фрунзе 91К37	2	123.0	1	1280742199	https://vk.com/images/places/restaraunt.png	53.186717	50.091291	10885	Винопьяцца	3	1352062986.0
Загородный просп. 13	0	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.926	30.340978	10886	Star Bar	3	1346851773.0
Б.Пироговская 4К2	1	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.73033	37.566117	10887	The One	3	1395516045.0
Профсоюзная 104	32	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.641951	37.523501	10888	Гин-но-Таки	3	1435689992.0
Оружейный пер. 27	3	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.773158	37.602087	10889	Rosso & Bianco	3	1387613864.0
Московский просп. 182	44	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.875009	30.321064	10890	Foggy Dew	3	1496265400.0
Светлановский просп. 60К1	17	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.036578	30.395328	10891	Евразия	3	1505423682.0
Обручева 34К63	7	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.654569	37.540551	10892	Suzy Wong Bar	3	1487347970.0
Щипок 2	2	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.72635	37.628469	10893	Дон Кихот	3	1392379972.0
Чапаева 	0	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.176423	37.620788	10894	А-ля Карте	3	1288602852.0
Ленинская Слобода 26	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.709946	37.654287	10895	Караван	3	1320326345.0
Новая 2	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.75898	37.625621	10896	Аврора	3	1314193636.0
Октябрьская 12	2	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.125295	131.884856	10897	3t	3	1388542804.0
Океанский просп. 10К12	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134042	131.928487	10898	Экспресс	3	
Стара Загора 130	7	123.0	1	1280742199	https://vk.com/images/places/restaraunt.png	53.246504	50.234887	10899	Золотая корона	3	1491008370.0
Госпитальная 21	0	10310.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.682932	30.44015	10900	Кафе	3	1349149203.0
50-летия СССР 	3	151.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.752391	56.012765	10901	Мокко	3	1465585899.0
Бутлерова 22	268	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.649149	37.5349	10902	Чайхона №1	3	1505927500.0
Б.Стрелецкая 17	0	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.662464	39.204053	10903	Фараон	3	1330345815.0
Гаугеля 12	4	95.0	1	1280742199	https://vk.com/images/places/restaraunt.png	56.357529	43.811501	10904	Ночь	3	1478858959.0
Московский просп. 97	71	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.893231	30.317243	10905	Korovabar	3	1506685409.0
Невский просп. 106	282	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.931758	30.357224	10906	Невский, 106	3	1507061211.0
14-й км МКАД 	19	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.658535	37.839245	10907	Yo! Sushi	3	1421589062.0
Светланская 15а	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134042	131.92849	10908	Театральное кафе	3	
Светланская 	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.114799	131.901686	10909	Кофейка	3	1345701018.0
Краснопутиловская 45	0	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.868035	30.273516	10910	Спасательный круг	3	1340136133.0
Фрунзенская наб. 12	6	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.732073	37.594045	10911	Фитиль	3	1490861692.0
Матросова 64	2	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.641703	39.158767	10912	Алиса и Базилио	3	1410332440.0
Н.Арбат 21	74	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.751895	37.585122	10913	Mi Piace	3	1476366742.0
Волгоградский просп. 37а	74	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.722426	37.69719	10914	Brounbar	3	1507049742.0
Спасский пер. 1	1	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.92929	30.316991	10915	Гости	3	1308641967.0
Октябрьская 77	4	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.213503	37.622926	10916	Старый Дворик	3	1502566677.0
Ангарская 42К1	12	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.877273	37.51936	10917	Волчий лес	3	1497715434.0
Большой просп. В.О. 37	99	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.938279	30.27808	10918	Kwakinn	3	1505643348.0
наб. Обводного канала 118	6	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.907413	30.305625	10919	Евразия	3	1375299813.0
Лужнецкая наб. 	16	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.753555	37.609268	10920	Ласточка	3	1500755508.0
просп. Просвещения 32	26	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.054093	30.331312	10921	Евразия	3	1504265434.0
Репищева 13	14	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.023673	30.283825	10922	Евразия	3	1412241913.0
Адмирала Фокина 22	1	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134043	131.928492	10923	Эдем	3	1372085129.0
Генделя 5	38	61.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.722186	20.496033	10924	Дредноут	3	1507098934.0
Октябрьская 	0	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.221919	37.626462	10925	555	3	
Светланская 15	4	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134044	131.928494	10926	Presto	3	1395372524.0
Петровка 3К2	55	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.761721	37.617527	10927	Большой	3	1498150801.0
Римского-Корсакова 20	2	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.874344	37.609793	10928	Барс	3	1395680424.0
Советская 	15	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.192326	37.616308	10929	Армения	3	1478266198.0
просп. Ленина 	1	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.166563	37.588684	10930	Баскин Роббинс	3	1502017888.0
Каминского 	1	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.189476	37.611133	10931	Бизнес-кафе «Галакс»	3	1477391244.0
Болдина 79	10	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.176789	37.575001	10932	Флорентин	3	1497698449.0
Большой просп. П.С. 35	84	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.959287	30.301948	10933	Molly Sullivan	3	1506716251.0
Таманская 46	79	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.789107	37.415694	10934	Поместье	3	1501486267.0
Дорожная 6	0	169.0	1	1280742199	https://vk.com/images/places/restaraunt.png	57.645103	39.783428	10935	Амбер	3	
Малый просп. В.О. 49	1	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.943818	30.26209	10936	Страфонтен	3	1420464144.0
Б.Садовая 43	1	119.0	1	1280742199	https://vk.com/images/places/restaraunt.png	47.227158	39.744968	10937	Мадьяр	3	1486826085.0
Богучаровская 	49	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.243088	37.624561	10938	Император	3	1502274243.0
просп. Художников 10	34	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.036236	30.34297	10939	Громов	3	1505503945.0
Б.Дмитровка 5К3	211	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.759679	37.613916	10940	Starbucks	3	1504177697.0
Солянский туп. 1К1	12	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.752835	37.636051	10941	Чебуречная	3	1468090582.0
Путейская 5	4	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.197889	37.579946	10942	Елки-палки (трактир)	3	1417037919.0
просп. Патриотов 24	21	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.646739	39.128386	10943	Две хижины	3	1502653139.0
Семеновская 21	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134045	131.928497	10944	Оахака	3	
просп. Энгельса 128	9	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.042864	30.326387	10945	Pasta-Grappa	3	1445372041.0
Ярослава Гашека 5	66	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.830635	30.385069	10946	СПБ	3	1506625834.0
Болдина 94	0	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.173627	37.573433	10947	Корона	3	1349120348.0
просп. Ленина 	0	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.166557	37.588718	10948	Сели-поели	3	
Красноармейский пр. 10К12	5	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.197552	37.603361	10949	Семь чудес	3	1371317595.0
Б.Златоустинский пер. 13	1	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.757977	37.633697	10950	Ханаби	3	1352990059.0
Металлургов 62	3	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.191247	37.689797	10951	Совушка	3	1477316233.0
д. Маслово 	4	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	53.330429	38.524458	10952	Старый замок	3	1346169939.0
Карманицкий пер. 9	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.748227	37.583492	10953	Pravda	3	1371324562.0
просп. Ленина 59	32	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.18307	37.606918	10954	Стейк Хаус, 59	3	1506016265.0
Кирова 24	23	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.657093	39.189844	10955	Dolce Vita	3	1504881093.0
Красноармейский пр. 25	2	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.197693	37.594982	10956	Студия 49	3	1393887555.0
Краснопресненская наб. 19	143	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.746659	37.537389	10957	Starbucks	3	1501687756.0
Снежная 13	5	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.852263	37.645519	10958	Читора	3	1354107017.0
Фонтанная 42а	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134046	131.928499	10959	Комитет	3	
пл. Ленина 13	50	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.661982	39.204729	10960	Дубль два	3	1505409067.0
Лесная 23	7	123.0	1	1280742199	https://vk.com/images/places/restaraunt.png	53.213028	50.125984	10961	Театро	3	1368047908.0
просп. Революции 36К38	3	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.668534	39.206944	10962	Коллекция	3	1493550009.0
Солянка 11К1	19	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.75153	37.641425	10963	Золотая рыбка	3	1463246433.0
просп. Мира 60	39	61.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.721089	20.482873	10964	Рафинад	3	1495365410.0
Тихвинская 17К1	8	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.789411	37.599606	10965	Винная история	3	1446931577.0
Орджоникидзе 	6	158.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.152392	61.409129	10966	Веранда	3	1502609118.0
ул. 20 лет Октября 119	1	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.654457	39.188063	10967	Кофеоль	3	1310463953.0
Пречистенская наб. 17	15	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.739514	37.605364	10968	Doce Uvas	3	1462229770.0
просп. Октябрьской Революции 30	5	134.0	1	1280742199	https://vk.com/images/places/restaraunt.png	45.040254	41.973746	10969	Салоники	3	1463135072.0
Приморское ш. 422а	3	1015381.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.173816	29.865931	10970	Barashka	3	1371915957.0
Дзержинского 	2	134.0	1	1280742199	https://vk.com/images/places/restaraunt.png	45.04445	41.968854	10971	Equatoria	3	1425567045.0
Булкина 6	0	134.0	1	1280742199	https://vk.com/images/places/restaraunt.png	45.045559	41.967565	10972	Шекспир	3	1353147749.0
Золотодолинская 11	47	99.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.836052	83.105339	10973	T.B.K. Lounge	3	1501390526.0
Шокальского просп 30К1	1	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.753556	37.609268	10974	Альбатрос	3	1439751615.0
ул. Октябрьская 	3	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.2219	37.626517	10975	Ханой	3	1470159969.0
Земляной Вал 9	71	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.76155	37.658564	10976	Филимонова и Янкель	3	1463589733.0
Пискунова 150К1	6	57.0	1	1280742199	https://vk.com/images/places/restaraunt.png	52.270783	104.339168	10977	Бумеранг	3	1399097091.0
Ленинградское ш. К4	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.810279	37.503154	10978	Aspecto	3	1329123046.0
Казанская 1	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134047	131.928501	10979	Coffee & Money & Я	3	
Светланская 	1	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.114799	131.901586	10980	Пицца-М	3	1349004814.0
Луначарского 12	0	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.205642	37.619746	10981	Спартак	3	1367506721.0
Никитина 20	2	99.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.009992	82.958105	10982	Иван дa Марья	3	1432681949.0
Гоголевский б-р 31	6	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.750504	37.599301	10983	Гоголевский, 31	3	1463578414.0
Кольцовская 43	4	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.662099	39.189175	10984	Капферра	3	1376067834.0
Михеева 13	0	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.173548	37.617504	10985	Эдельвейс	3	1343023021.0
Каретный Ряд 3	48	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.770768	37.609274	10986	Сад	3	1443349251.0
Костромская 17	2	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.885287	37.59948	10987	Borza	3	1390604385.0
Циолковского 	0	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.167666	37.603424	10988	Симона	3	1342112826.0
Кирочная 11	29	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.943589	30.354401	10989	Wilde Oscar	3	1458317299.0
Партизанский пр-т 12а	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134048	131.928503	10990	Allegro Pub	3	
Б.Никитская 22К2	6	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.757108	37.602438	10991	Есенин	3	1475516756.0
Садовническая 82К2	11	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.734679	37.642528	10992	Shu Cafe	3	1444319926.0
Московский просп. 129К1	0	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.717647	39.177766	10993	Хит-зона	3	1340740032.0
просп. Карла Маркса 	0	112.0	1	1280742199	https://vk.com/images/places/restaraunt.png	61.787752	34.378494	10994	Да Винчи	3	
Фокина 25а	4	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134049	131.928505	10995	Ханс	3	1503977976.0
Посьетская 23	9	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134051	131.928507	10996	Гутов	3	1455671175.0
б-р Хадии Давлетшиной 7	2	151.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.73706	55.99006	10997	Перекресток	3	1411805606.0
Фокина 9	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134052	131.928509	10998	Избушка	3	
Люблинская 40	3	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.686817	37.736276	10999	Галс	3	1434546664.0
просп. Большевиков 3	27	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.917755	30.471175	11000	Розарио	3	1503305379.0
Фокина 23б	1	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134054	131.928511	11001	Ямато	3	1377912592.0
Тверская 22в	1	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.753557	37.609268	11002	Компания	3	1284149019.0
Фокина 10	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134055	131.928513	11003	Тортония	3	
Светланская 21	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134057	131.928515	11004	Ле Руж	3	
Светланская 31	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134059	131.928516	11005	Узала	3	
Перспективная 	2	134.0	1	1280742199	https://vk.com/images/places/restaraunt.png	45.008579	41.90816	11006	Лига	3	1378965578.0
Светланская 7	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134061	131.928518	11007	Семь самураев	3	
Мельниковская 101	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134063	131.928519	11008	Кабачок «12 стульев»	3	
Военное шоссе 5а	1	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134065	131.928521	11009	Околица	3	1475323468.0
просп. Октября 176	2	151.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.793781	56.03847	11010	АмБар	3	1505671137.0
Русская 70	1	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134067	131.928522	11011	Kafema	3	1506764074.0
Трамвайная 14	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134069	131.928523	11012	Зеркальный	3	
Байкальская 9б	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.753557	37.609268	11013	Русский шансон	3	
Братьев Коростелевых 15	6	123.0	1	1280742199	https://vk.com/images/places/restaraunt.png	53.184364	50.107416	11014	Флагман	3	1503404053.0
Краснознаменская 9	9	10.0	1	1280742199	https://vk.com/images/places/restaraunt.png	48.703784	44.510069	11015	Шоколадница	3	1456407584.0
Савушкина 135	20	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.988613	30.209121	11016	Суши-Рия	3	1505313692.0
Оружейный пер. 27	3	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.773072	37.602087	11017	Rosso&Bianco	3	1460630672.0
Бутлерова 33	4	60.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.788773	49.13331	11018	Хабиби	3	1491571080.0
5-я Кожуховская 10К1	78	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.704874	37.667114	11019	Боцман	3	1505759875.0
Неглинная 17	38	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.753558	37.609268	11020	Романов	3	1487941168.0
1-й Смоленский пер. 3К2	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.746565	37.579665	11021	Паназия	3	
Сретенка 26К1	3	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.769547	37.632783	11022	Пиво-воды	3	1333731227.0
Каретный Ряд 5К10	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.772279	37.609191	11023	Leon	3	
Парковая 16	0	188.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.094372	29.972801	11024	Брассери Бельвью/Дача Шелепина	3	
38-й км Приморского ш 	0	188.0	1	1280742199	https://vk.com/images/places/restaraunt.png	60.094388	29.972812	11025	Веранда	3	1351617884.0
пер. Павленко 6	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134072	131.928524	11026	Phone Club	3	
Академическая 8	30	10.0	1	1280742199	https://vk.com/images/places/restaraunt.png	48.694063	44.499242	11027	Княгининский Двор	3	1499023554.0
Пушкинская 5	45	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.663088	39.201509	11028	Бюргер Хаус	3	1498999602.0
просп. Ленина 	1	146.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.166574	37.588747	11029	Кедр	3	1317472856.0
наб. реки Мойки 9	16	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.942593	30.325076	11030	Руставели	3	1500058748.0
Литейный просп. 24	8	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.937905	30.347381	11031	Шиша	3	1507056485.0
Дегтярная 1а	79	2.0	1	1280742199	https://vk.com/images/places/restaraunt.png	59.930237	30.370293	11032	Gusto	3	1485699589.0
Хользунова 76	2	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.702383	39.164516	11033	Афина	3	1503726892.0
Аксакова 7	5	151.0	1	1280742199	https://vk.com/images/places/restaraunt.png	54.722566	55.932478	11034	Пушкин	3	1482999412.0
Рязанский просп. 30К2	1	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.718157	37.784111	11035	Бродяга	3	1496916576.0
Пушкина 16	20	49.0	1	1280742199	https://vk.com/images/places/restaraunt.png	56.838067	60.608912	11036	Noon	3	1409358768.0
Одинцова 	0	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.710772	39.271479	11037	Бриз	3	1380279243.0
Фокина 3	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134074	131.928525	11038	Пустота	3	
Краснова 25	1	110.0	1	1280742199	https://vk.com/images/places/restaraunt.png	58.005644	56.246143	11039	Пельменная №1	3	1460967525.0
Центральный просп. 	70	1463.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.996339	37.212113	11040	Темпл бар	3	1506111577.0
Народный просп. 28б	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134076	131.928526	11041	Пицца Хит	3	
просп. Революции 32	10	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.669501	39.207554	11042	Dolce Vita	3	1498134818.0
Ленинский просп. 	2	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.664747	39.248764	11043	Mammamia	3	1503506093.0
Уткинская 44	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134079	131.928526	11044	Повеса	3	
Красный просп. 2К1	3	99.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.015346	82.925361	11045	Kafela	3	1425030530.0
Советская 5	4	99.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.021411	82.917321	11046	Kafela	3	1369643407.0
Фридриха Энгельса 	0	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.668646	39.204608	11047	Шоколад	3	1349471246.0
Студенческая 17	1	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.674086	39.204015	11048	Бильярдная	3	1350994952.0
Героев Сибиряков 	1	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.687355	39.224734	11049	Сити-бар	3	1344723717.0
Плехановская 9	15	42.0	1	1280742199	https://vk.com/images/places/restaraunt.png	51.662384	39.198517	11050	Брно	3	1498611802.0
Карла Маркса 	23	57.0	1	1280742199	https://vk.com/images/places/restaraunt.png	52.283452	104.28687	11051	Стрижи	3	1487560942.0
Сущевская 27	0	1.0	1	1280742199	https://vk.com/images/places/restaraunt.png	55.783326	37.601137	11052	Грэнни’с	3	1339362818.0
Партизанский просп. 52а	0	37.0	1	1280742199	https://vk.com/images/places/restaraunt.png	43.134081	131.928527	11053	Де факто	3	
Опалихинская 15	3	49.0	1	1280742199	https://vk.com/images/places/restaraunt.png	56.848699	60.564452	11054	Халва	3	1401895561.0
